movie_id,movie_title,release_date,release_year,budget,revenue,profit,popularity
207768,I Spit on Your Grave 2,2013-08-25,2013,0,809,809,12.75872
207769,Banshee Chapter,2013-08-26,2013,950000,0,-950000,7.130195
207774,The Borderlands,2013-08-24,2013,0,0,0,4.73755
207780,Antisocial,2013-07-31,2013,0,0,0,4.107534
207850,Tio Papi,2013-09-06,2013,0,0,0,0.144015
207871,Savannah,2013-04-25,2013,5000000,0,-5000000,1.663204
207909,Battle of Westerplatte,2013-07-04,2013,0,0,0,1.126814
207932,Inferno,2016-10-13,2016,75000000,220021259,145021259,18.311054
207933,Stonehearst Asylum,2014-09-11,2014,0,0,0,21.991755
207936,Tumbledown,2015-04-18,2015,0,135026,135026,10.932742
207937,Don Quixote,2000-04-08,2000,0,0,0,0.745102
207999,Spring Fever,1927-10-22,1927,0,0,0,0.290804
208028,Exhibition,2013-08-09,2013,0,0,0,1.846128
208035,Cinema's Exiles: From Hitler to Hollywood,2009-01-01,2009,0,0,0,0.481921
208039,Howard Hawks: American Artist,1997-01-01,1997,0,0,0,0.038659
208091,Saving Norman,2013-05-25,2013,0,0,0,1.043899
208134,Bad Grandpa,2013-10-22,2013,15000000,151831537,136831537,8.000867
208173,El río que nos lleva,1988-09-08,1988,0,0,0,0.01575
208182,Asylum,1997-05-09,1997,0,0,0,0.870064
208198,Moses and Aaron,1975-03-29,1975,0,0,0,0.112475
208242,Assassins Tale,2013-01-01,2013,1500000,0,-1500000,1.700323
208277,Wetlands,2013-08-22,2013,0,0,0,4.42564
208284,The Strange Color of Your Body's Tears,2013-08-12,2013,0,7182,7182,1.998366
208286,Crimes Against Humanity,2014-01-19,2014,0,0,0,0.019207
208305,Cyanide,2013-02-26,2013,0,0,0,0.945176
208309,Hotel Pacific,1975-11-27,1975,0,0,0,1.042247
208327,Red Persimmons,2001-10-25,2001,0,0,0,0.00121
208333,The Naked Ape,1973-08-01,1973,0,0,0,0.061539
208366,Rabbit Heart,1987-07-30,1987,0,0,0,0.0002
208385,The Blue Hour,2007-01-01,2007,0,0,0,0.152984
208429,Platinum Data,2013-03-16,2013,0,0,0,1.786364
208431,Love in the End,2013-02-13,2013,0,0,0,0.116854
208434,The Scarlet Coat,1955-07-28,1955,0,0,0,0.487343
208436,The Salt Prince,1983-02-26,1983,0,0,0,0.612255
208447,Espacio interior,2013-07-26,2013,2500000,0,-2500000,0.164352
208478,Destricted,2006-09-15,2006,0,0,0,2.430308
208495,Mission Park,2013-09-06,2013,0,0,0,1.440951
208517,The Coward,1915-11-14,1915,0,0,0,0.412738
208529,Getting In,1994-12-07,1994,0,0,0,0.913218
208556,Prora,2012-03-24,2012,0,0,0,0.439132
208579,The Rites of May,1977-01-13,1977,0,0,0,0.000308
208637,Kaksparsh,2012-05-04,2012,0,0,0,0.085867
208700,The Last Chance: Diary of Comedians,2013-03-22,2013,0,0,0,1.355089
208756,Pune 52,2013-01-18,2013,0,0,0,0.131459
208763,Forbidden Kingdom,2014-01-30,2014,26000000,34592118,8592118,5.653476
208783,"Poor, Poor Pavel",2003-06-21,2003,0,0,0,0.114215
208869,Plastic,2014-04-30,2014,10,0,-10,7.809194
208947,Get Ready,1999-01-01,1999,0,0,0,0.145892
208968,Kumail Nanjiani: Beta Male,2013-07-21,2013,0,0,0,0.389546
208982,Vietnam in HD,2011-11-08,2011,0,0,0,0.326621
208988,The War,2007-09-23,2007,0,0,0,0.487489
209032,The Floating Castle,2012-11-02,2012,0,0,0,1.334135
209049,Tiny Times,2013-06-27,2013,0,79,79,1.832762
209091,Burton and Taylor,2013-07-22,2013,0,0,0,8.259261
209103,The Jungle,2013-06-30,2013,0,0,0,1.164692
209112,Batman v Superman: Dawn of Justice,2016-03-23,2016,250000000,873260194,623260194,31.435879
209185,The Grand Seduction,2014-05-30,2014,12700000,3430018,-9269982,15.108283
209189,Life of Crime,2013-09-14,2013,12000000,265452,-11734548,17.788579
209204,The Cheshire Murders,2013-07-22,2013,0,0,0,1.479249
209209,The Trip to Squash Land,1967-07-22,1967,0,0,0,0.254085
209232,Dampfnudelblues,2013-07-31,2013,0,0,0,1.406317
209244,Are You Here,2013-09-07,2013,0,0,0,10.10786
209247,The Art of the Steal,2013-09-11,2013,0,64065,64065,8.436614
209248,Gräfin Mariza,1958-12-17,1958,0,0,0,0.160651
209249,The Love Punch,2013-09-12,2013,0,0,0,6.136853
209251,Cannibal,2013-10-11,2013,0,0,0,5.291742
209262,Parkland,2013-10-02,2013,10000000,653651,-9346349,6.71518
209263,Enough Said,2013-09-18,2013,0,25288872,25288872,6.782909
209266,Exit Marrakech,2013-06-28,2013,6000000,0,-6000000,1.998735
209269,Felony,2014-08-28,2014,0,0,0,4.273751
209271,Hateship Loveship,2013-09-07,2013,0,0,0,10.608891
209274,Ida,2013-10-25,2013,2159280,15298355,13139075,8.651053
209276,Starred Up,2013-09-09,2013,0,54915,54915,7.047117
209282,Violette,2013-09-06,2013,0,0,0,1.888084
209293,Louis Cyr : The Strongest Man in the World,2013-07-12,2013,8500000,0,-8500000,2.000605
209312,A Tale of a Naughty Girl,2003-09-18,2003,0,0,0,0.116352
209345,Little Men,1998-05-08,1998,0,0,0,0.004228
209350,Le Week-End,2013-10-04,2013,0,2225098,2225098,3.74133
209355,The French Minister,2013-11-06,2013,5112027,0,-5112027,4.27285
209361,One Chance,2013-09-09,2013,0,10900434,10900434,5.89288
209367,Death Valley Rangers,1943-12-03,1943,0,0,0,0.335982
209369,Into the Sun,1992-01-01,1992,0,0,0,1.172193
209379,Knight Rider,2008-02-17,2008,0,0,0,1.980117
209385,Walesa: Man of Hope,2013-09-05,2013,0,0,0,1.101341
209401,Half of a Yellow Sun,2014-03-21,2014,0,0,0,1.015609
209403,Bad Words,2013-09-06,2013,9500000,7800000,-1700000,5.847166
209406,The Right Kind of Wrong,2013-10-11,2013,0,0,0,5.746841
209410,Shuddh Desi Romance,2013-09-06,2013,0,0,0,1.417692
209413,Intrepido: A Lonely Hero,2013-09-06,2013,0,0,0,0.54132
209414,The Kiss,2004-11-17,2004,0,0,0,0.631618
209415,Living Is Easy With Eyes Closed,2013-10-31,2013,0,0,0,8.762445
209416,Supermensch: The Legend of Shep Gordon,2014-06-06,2014,0,0,0,2.379799
209440,The Empty Hours,2013-10-24,2013,0,0,0,1.614261
209451,Jersey Boys,2014-06-05,2014,40000000,67347013,27347013,6.447072
209504,Bounty Killer,2013-09-05,2013,0,0,0,5.314063
209556,When Comedy Went to School,2013-06-06,2013,0,0,0,0.137572
209645,Pond Hockey,2008-08-12,2008,75,0,-75,0.006201
209686,3 Simoa,2012-09-13,2012,0,0,0,0.018845
209764,The Terror Live,2013-07-31,2013,0,0,0,2.973751
209780,Crawlspace,2013-01-03,2013,0,0,0,2.405696
209799,The Unknown Known,2013-08-29,2013,0,0,0,2.846973
209802,SUBWAYStories: Tales from the Underground,1997-07-24,1997,0,0,0,0.968414
209840,Stray Dogs,2014-02-21,2014,0,0,0,1.319475
209901,Nothing Left to Fear,2013-09-26,2013,3000000,1675381,-1324619,5.317284
209920,Finding Normal,2013-05-18,2013,0,0,0,1.001909
209921,Slimtime,2010-10-01,2010,0,0,0,0.521227
210019,The San Francisco Story,1952-05-11,1952,0,0,0,0.499595
210024,An Adventure in Space and Time,2013-11-21,2013,0,0,0,5.541556
210041,Mike Tyson: Undisputed Truth,2013-12-01,2013,0,0,0,2.775314
210047,Cold Comes the Night,2013-09-20,2013,0,16971,16971,11.823937
210050,One. Two. One,2011-01-01,2011,0,0,0,0.318892
210052,Wolfskinder,2013-08-28,2013,0,0,0,0.471842
210059,In the Dark,2013-01-12,2013,0,0,0,0.60312
210068,Mujhe Kucch Kehna Hai,2001-05-25,2001,0,0,0,0.768284
210079,Across the River,2013-06-21,2013,0,0,0,1.798651
210092,If You Could See What I Hear,1982-01-07,1982,0,0,0,0.25422
210126,Mail Early for Xmas,1959-01-01,1959,0,0,0,0.076902
210183,Held For Ransom,1938-06-17,1938,0,0,0,0.001684
210234,Skewered,2013-07-16,2013,346500,0,-346500,0.669257
210250,Louis Theroux: Gambling in Las Vegas,2007-02-04,2007,0,0,0,0.892363
210274,Filmage: The Story of Descendents/All,2014-09-30,2014,0,0,0,0.196385
210288,Gettin' In,2012-10-17,2012,0,0,0,0.115668
210293,The Smile Man,2013-06-15,2013,0,0,0,1.338163
210302,Love's Routine,2013-06-19,2013,0,0,0,0.723927
210306,Tetra Vaal,2004-01-01,2004,0,0,0,0.315238
210307,The Waiting Game,1999-03-25,1999,0,0,0,1.169592
210320,Science Fiction,2002-09-28,2002,0,0,0,0.12252
210365,The Brides Are Coming,1978-01-01,1978,0,0,0,0.555475
210408,Aşk Kırmızı,2013-03-15,2013,0,0,0,0.413849
210479,Locke,2014-04-10,2014,2000000,4635300,2635300,12.792394
210487,Człowiek z M-3,1969-02-20,1969,0,0,0,0.162404
210577,Gone Girl,2014-10-01,2014,61000000,369330363,308330363,154.801009
210609,Pioneer Woman,1973-12-18,1973,0,0,0,0.898496
210615,The Son,1973-03-30,1973,0,0,0,0.002001
210621,The Searchers of Happiness,1936-01-01,1936,0,0,0,0.008354
210624,TWA Flight 800,2013-07-17,2013,0,0,0,0.955426
210653,The Man Without a Face,1950-07-29,1950,0,0,0,0.917711
210691,Wiseguy,1996-05-02,1996,0,0,0,0.412377
210708,It's Me It's Me,2013-05-24,2013,0,0,0,0.782208
210728,No Turning Back,2002-06-21,2002,0,0,0,0.003326
210734,Battlefield Death Tales,2012-08-13,2012,0,0,0,0.115317
210737,Yodha,1992-09-02,1992,0,0,0,0.80792
210739,Maniacts,2001-12-06,2001,0,0,0,0.357354
210769,Scooby-Doo! Adventures: The Mystery Map,2013-07-22,2013,0,0,0,1.129421
210777,Tell Me a Riddle,1980-12-15,1980,0,0,0,0.095124
210842,WNUF Halloween Special,2013-10-23,2013,0,0,0,0.542569
210860,Mortdecai,2015-01-21,2015,60000000,30418560,-29581440,10.241861
210864,Celsius 41.11: The Temperature at Which the Brain... Begins to Die,2004-10-22,2004,0,0,0,0.037648
210908,All Cheerleaders Die,2013-10-31,2013,0,0,0,6.007987
210910,Almost Human,2013-09-19,2013,0,0,0,2.642117
210911,Rigor Mortis,2013-09-06,2013,0,7865,7865,9.503762
210913,Blood Glacier,2013-09-27,2013,0,0,0,2.371857
210923,Bhuvan Shome,1969-05-12,1969,0,0,0,0.294706
210937,Pursuit of Happiness,2001-01-17,2001,0,0,0,0.001283
210938,Edie & Pen,1996-05-10,1996,0,0,0,1.727228
210940,The Monitors,1969-10-08,1969,0,0,0,1.224042
210947,Afflicted,2014-04-04,2014,318000,121179,-196821,8.93232
210966,Fallen City,2011-05-09,2011,0,0,0,0.609507
211005,"Sex, Drugs & Taxation",2013-08-29,2013,0,0,0,1.762114
211017,Mosaic,1965-07-29,1965,0,0,0,0.1148
211024,At Berkeley,2013-11-08,2013,0,0,0,1.231937
211029,Neal Cassady,2007-10-11,2007,0,0,0,0.161951
211052,Miss Violence,2013-09-09,2013,0,0,0,3.285031
211059,September,2013-09-21,2013,0,0,0,0.986668
211065,Proxy,2013-09-19,2013,0,0,0,2.344506
211067,The Sacrament,2013-09-02,2013,4000000,9221,-3990779,5.350658
211076,Bad Turn Worse,2014-08-15,2014,0,0,0,2.627035
211078,When Jews Were Funny,2013-11-14,2013,0,0,0,0.828836
211085,Filthy Gorgeous: The Bob Guccione Story,2013-04-25,2013,0,0,0,1.076442
211086,Faith Connections,2013-11-21,2013,550000,0,-550000,0.510598
211088,Beyond The Edge,2013-10-24,2013,0,0,0,1.263552
211105,Krishna Cottage,2004-07-30,2004,0,0,0,0.541131
211125,Strawberry Summer,2012-08-25,2012,0,0,0,0.253138
211139,The Lion of Thebes,1964-06-27,1964,0,0,0,1.783625
211144,The Party Never Stops: Diary of a Binge Drinker,2007-03-26,2007,0,0,0,0.646491
211158,Ein Teil von mir,2009-10-14,2009,0,0,0,0.00499
211166,"Rio, I Love You",2014-09-12,2014,0,0,0,2.564738
211179,The Magnificent Gladiator,1964-12-30,1964,0,0,0,0.00124
211220,The Pig Farm,2011-01-01,2011,1500000,0,-1500000,0.032165
211222,The Wildman of Kentucky: The Mystery of Panther Rock,2008-10-01,2008,0,0,0,0.008722
211231,Jonny Quest Vs. The Cyber Insects,1995-11-19,1995,0,0,0,0.148534
211233,The Hijack That Went South,2013-01-17,2013,1800000,532269,-1267731,0.474578
211247,The Fake,2013-11-21,2013,0,0,0,1.604893
211256,Children in the Wind,1937-01-01,1937,0,0,0,0.046349
211275,Kachche Dhaage,1999-07-31,1999,0,0,0,0.318881
211317,Standing Army,2010-01-10,2010,264000,0,-264000,0.170093
211331,Diamond Girl,1998-07-25,1998,0,0,0,0.907988
211337,Spiral Jetty,1970-08-01,1970,0,0,0,3.5e-05
211354,Public Enemies,2012-01-03,2012,0,0,0,0.132335
211387,Marvel One-Shot: Agent Carter,2013-09-08,2013,0,0,0,5.847531
211411,Musicwood,2012-11-13,2012,0,0,0,0.016067
211505,Dabbe: Bir cin vakasi,2012-08-02,2012,0,0,0,0.738837
211528,Get Lucky,2013-08-08,2013,5000000,0,-5000000,2.276378
211561,The City Defends Itself,1951-09-03,1951,0,0,0,0.419076
211579,Our Sunhi,2013-08-10,2013,0,0,0,1.494937
211587,Blood Shot,2013-08-01,2013,0,0,0,1.393393
211603,Beauty and the Beast,1962-03-01,1962,0,0,0,0.034443
211672,Minions,2015-06-17,2015,74000000,1156730962,1082730962,547.488298
211710,A Walk in the Old City of Warsaw,1958-12-31,1958,0,0,0,0.053252
211711,Tiny Times 2,2013-08-07,2013,0,47,47,0.867512
211714,Oblivion,2008-10-23,2008,0,0,0,0.080969
211722,A Spell to Ward Off the Darkness,2013-08-09,2013,0,0,0,0.223872
211729,Freeway,1988-09-02,1988,0,0,0,0.241093
211755,Hunter × Hunter: Phantom Rouge,2013-01-12,2013,0,0,0,5.961421
211798,Wallace & Gromit's Cracking Contraptions,2002-10-15,2002,0,0,0,1.090578
211830,DEFCON: The Documentary,2013-08-01,2013,0,0,0,0.482542
211845,The Bible,2013-03-03,2013,0,0,0,1.294087
211879,Free Range/Ballad on Approving of the World,2013-09-19,2013,0,0,0,0.489449
211914,Unlucky Charms,2013-06-05,2013,0,0,0,0.98718
211928,The Last Inch,1958-05-31,1958,0,0,0,1.721843
211930,Hostage,2005-03-04,2005,0,0,0,0.323406
211954,Instructions Not Included,2013-07-20,2013,5500000,99067206,93567206,6.507895
212051,Death of a Doctor,1991-01-01,1991,0,0,0,0.000808
212058,Ordinary Sinner,2001-10-21,2001,0,0,0,0.800079
212063,Tim's Vermeer,2013-12-06,2013,0,0,0,3.369105
212156,The Garden of Sinners: Future Gospel,2013-09-28,2013,0,0,0,1.580626
212162,Puella Magi Madoka Magica the Movie Part III: Rebellion,2013-10-26,2013,0,12947880,12947880,5.327787
212167,Patema Inverted,2013-11-09,2013,0,0,0,6.319675
212168,Ghost in the Shell Arise - Border 2: Ghost Whispers,2013-11-29,2013,0,0,0,3.739978
212231,Kid Cannabis,2014-04-18,2014,0,0,0,4.718862
212270,The Flying Man,2013-07-08,2013,0,0,0,0.5616
212362,Serpentine Dance: Loïe Fuller,1897-08-05,1897,0,0,0,0.113778
212455,House Party: Tonight's the Night,2013-07-23,2013,0,0,0,0.957354
212470,Monster High: 13 Wishes,2013-10-08,2013,0,0,0,3.527047
212481,Ashens and the Quest for the Gamechild,2013-08-08,2013,123690,0,-123690,1.057541
212494,Don't Go to the Reunion,2013-10-05,2013,18000,0,-18000,0.223536
212503,King Ordinary,2013-09-04,2013,0,0,0,1.770861
212508,By Hook or by Crook,2001-06-17,2001,0,0,0,0.05154
212530,The Great King,1942-03-02,1942,0,0,0,0.330752
212606,A Thousand Times Good Night,2013-08-31,2013,0,0,0,3.18631
212622,Don't Drink the Water,1969-11-11,1969,0,0,0,0.330446
212640,One Night Surprise,2013-08-08,2013,0,0,0,2.005639
212713,Kisses For My President,1964-08-21,1964,0,0,0,0.63124
212716,What If,2013-09-07,2013,11000000,7847000,-3153000,10.841891
212721,Gerontophilia,2013-08-28,2013,0,4793,4793,2.815898
212747,All the Wrong Reasons,2013-11-01,2013,1105736,0,-1105736,0.492168
212748,Rhymes for Young Ghouls,2013-09-09,2013,0,0,0,0.66618
212752,Cinemanovels,2013-09-06,2013,0,0,0,0.73421
212753,Empire of Dirt,2013-11-22,2013,0,0,0,0.035763
212754,Siddharth,2013-10-10,2013,0,0,0,0.941482
212756,Stay,2013-09-08,2013,0,0,0,2.96721
212762,Second Chances,2013-07-27,2013,0,0,0,1.105143
212769,Make Your Move,2013-08-07,2013,15,122,107,6.792607
212778,Chef,2014-05-08,2014,11000000,45967935,34967935,8.720309
212836,People in Places,2013-12-20,2013,0,0,0,0.353707
212843,Burt's Buzz,2014-06-06,2014,0,0,0,0.850629
212846,Mission Congo,2013-09-09,2013,0,0,0,0.012493
212849,The Dog,2013-09-07,2013,0,0,0,1.245958
212865,Little Girls in Pretty Boxes,1997-01-18,1997,0,0,0,0.644042
212899,The Son-Daughter,1932-12-23,1932,0,0,0,0.140661
212926,Pardon My Past,1945-12-24,1945,0,0,0,0.356303
212927,Jamie and Jessie Are Not Together,2011-06-18,2011,0,0,0,0.527275
212934,Behind the Camera: The Unauthorized Story of 'Mork & Mindy',2005-04-14,2005,0,0,0,0.088172
212950,Eight Iron Men,1952-12-01,1952,0,0,0,0.805255
212967,Ashley,2013-08-09,2013,0,0,0,1.516169
212994,From One Second to the Next,2013-08-07,2013,0,0,0,0.466299
212996,Lee Rock,1991-09-18,1991,0,0,0,1.807175
213015,Unbeatable,2013-08-15,2013,0,0,0,3.293913
213095,Bersaglio altezza uomo,1979-03-08,1979,0,0,0,0.002945
213110,The Amazing Screw-On Head,2006-08-20,2006,0,0,0,1.173854
213121,Toy Story of Terror!,2013-10-15,2013,0,0,0,0.512025
213204,The Foxy Merkins,2013-08-09,2013,0,0,0,0.377664
213270,Dark Girls,2011-11-17,2011,0,0,0,0.591569
213321,Investigation Held by Kolobki,1986-01-01,1986,0,0,0,0.127253
213342,Brooklyn Babylon,2001-08-16,2001,0,0,0,0.009412
213373,What Now? Remind Me,2013-08-08,2013,0,0,0,0.354658
213386,Barabbas,2013-03-25,2013,0,0,0,0.823412
213417,How to Be a Man,2013-08-10,2013,0,0,0,1.393318
213443,Man-Proof,1938-01-07,1938,0,0,0,0.52597
213496,The Tracker,2001-11-21,2001,0,0,0,0.350197
213556,To Russia... With Elton,1979-01-01,1979,0,0,0,7.3e-05
213570,Mystery in Mexico,1948-08-21,1948,0,0,0,0.220996
213587,Leaving on the 15th Spring,2013-04-25,2013,0,0,0,0.989639
213595,Kokoyakyu: High School Baseball,2006-07-04,2006,0,0,0,0.011459
213598,La Morte Rouge,2006-02-09,2006,0,0,0,0.342814
213603,Home of the Brave,2004-01-01,2004,0,0,0,0.660996
213635,Luther,1974-01-21,1974,0,0,0,1.170857
213648,L'uomo della carità,,,0,0,0,0.003448
213681,Masterminds,2016-09-29,2016,25000000,29200000,4200000,9.434588
213683,Перекресток,1998-12-30,1998,0,0,0,0.078478
213684,Manakamana,2013-08-12,2013,0,0,0,2.257329
213755,Extralarge: Black Magic,1992-11-22,1992,0,0,0,0.421229
213831,Drew: The Man Behind the Poster,2013-08-16,2013,0,0,0,5.583061
213842,Deadly Voyage,1996-06-14,1996,0,0,0,0.647717
213845,Miss Météo,2005-10-09,2005,0,0,0,0.109838
213857,Milosc,2012-11-20,2012,0,0,0,0.092183
213864,Fat Guy Goes Nutzoid,1986-09-05,1986,0,0,0,0.019235
213914,Borderline Normal,2000-12-01,2000,0,0,0,0.549975
213917,Every Other Weekend,1990-08-28,1990,0,0,0,0.629807
213927,Born to Race: Fast Track,2014-03-20,2014,0,0,0,2.634423
213938,The Runner,1984-01-01,1984,0,0,0,0.000578
213950,The Price of Life,1987-08-12,1987,0,0,0,0.009216
213955,The Green Hornet,1974-03-21,1974,0,0,0,0.92288
213983,Club Sandwich,2013-09-05,2013,0,0,0,0.660324
213985,Heaven,1999-04-29,1999,0,0,0,0.310475
214030,Fading Gigolo,2013-09-07,2013,0,2681345,2681345,9.596119
214041,Under The Sign Of Scorpio,1969-04-04,1969,0,0,0,0.76046
214069,When Evening Falls on Bucharest or Metabolism,2013-08-09,2013,0,0,0,0.271783
214074,October November,2013-09-05,2013,0,0,0,1.094712
214075,Words and Pictures,2013-09-06,2013,0,3346257,3346257,3.352204
214081,A Promise,2013-09-04,2013,0,0,0,3.144764
214083,The Armstrong Lie,2013-09-08,2013,0,383294,383294,3.237965
214086,The Face of Love,2013-10-25,2013,4000000,350006,-3649994,2.999052
214091,The Last of Robin Hood,2013-09-06,2013,0,0,0,11.096363
214093,Love Is the Perfect Crime,2013-09-07,2013,0,0,0,4.080294
214096,Lucky Them,2013-09-06,2013,0,0,0,6.513382
214099,Rock the Casbah,2013-09-11,2013,0,0,0,1.880634
214100,Sunshine on Leith,2013-10-03,2013,0,0,0,2.279636
214105,The Wonders,2013-06-05,2013,0,0,0,0.398623
214129,Bakit Hindi Ka Crush Ng Crush Mo?,2013-08-14,2013,0,0,0,0.834795
214134,Laughter of Others,2012-01-12,2012,0,0,0,0.080594
214135,A Wolf at the Door,2013-10-03,2013,0,0,0,2.267389
214137,The Man Who Saved the World,2014-08-13,2014,0,0,0,3.165887
214138,Bad Hair,2013-09-07,2013,0,0,0,1.869016
214139,The Dinner,2013-11-07,2013,0,0,0,1.617138
214146,UncuT: Member Only,2003-03-31,2003,0,0,0,0.667643
214157,Gagarin,1994-01-01,1994,0,0,0,0.524237
214170,When Bjork Met Attenborough,2013-07-26,2013,0,0,0,0.684293
214181,It's My Turn,1980-10-24,1980,0,0,0,1.288694
214187,The Death of Kevin Carter: Casualty of the Bang Bang Club,2004-09-17,2004,11000,0,-11000,0.002356
214209,Hide and Seek,2013-08-14,2013,0,0,0,2.973011
214210,Eastern Boys,2013-04-02,2013,0,0,0,2.569986
214215,Friends from France,2013-11-27,2013,0,0,0,0.896636
214216,Babycakes,1989-02-14,1989,0,0,0,0.141336
214217,Heart of a Lion,2013-10-18,2013,1650000,0,-1650000,2.058307
214218,Life's a Breeze,2013-07-19,2013,0,0,0,1.472041
214219,iNumber Number,2013-09-12,2013,747487,0,-747487,0.577547
214250,Cosmic Psychos: Blokes You Can Trust,2013-08-08,2013,80000,0,-80000,0.081655
214251,Story of My Death,2013-10-23,2013,0,0,0,0.303212
214256,AfterDeath,2015-10-19,2015,0,0,0,2.503486
214264,The Gamers: Hands of Fate,2013-08-15,2013,0,0,0,0.447626
214280,Les papillons japonais,1908-05-15,1908,0,0,0,0.072422
214314,Bears,2014-04-17,2014,0,0,0,3.661961
214348,Qissa: The Tale of a Lonely Ghost,2014-07-10,2014,0,0,0,1.079835
214349,The Liar,1981-02-27,1981,0,0,0,0.059731
214355,Cine Holliúdy,2013-08-09,2013,0,4900000,4900000,0.655482
214418,Amazonia,2013-11-26,2013,0,0,0,4.991293
214430,Bianca Beauchamp: All Access,2007-07-21,2007,7500,0,-7500,0.44374
214436,Maria,2003-11-21,2003,0,0,0,0.106644
214446,Someone to Love,1988-04-21,1988,0,0,0,0.868693
214447,New Year's Day,1990-02-09,1990,0,0,0,0.278804
214464,The Dead 2: India,2013-08-22,2013,0,0,0,0.957287
214472,The Roller Skate Craze,1907-08-02,1907,0,0,0,0.036471
214597,Fright Night 2: New Blood,2013-08-31,2013,8000000,0,-8000000,10.752888
214600,Le mystère de la tour Eiffel,1928-01-06,1928,0,0,0,0.014963
214629,Sleepwalker,1984-07-05,1984,0,0,0,1.163704
214641,Schalcken the Painter,1979-12-22,1979,0,0,0,0.795333
214671,Spinning Plates,2013-10-25,2013,0,0,0,0.270922
214676,Mr. Dough and the Egg Princess,2010-11-18,2010,0,0,0,1.695936
214699,The Marriage of Figaro,1975-01-01,1975,0,0,0,1e-06
214717,2103: The Deadly Wake,1997-08-26,1997,0,0,0,0.108552
214735,Men Cry Bullets,1998-10-08,1998,0,2303,2303,0.920469
214753,The Airzone Solution,1993-01-01,1993,0,0,0,0.000108
214756,Ted 2,2015-06-25,2015,68000000,217022588,149022588,42.061481
214758,"Easy Sex, Sad Movies",2014-03-11,2014,0,0,0,2.900585
214761,The 7th Floor,2013-09-05,2013,0,0,0,4.015585
214775,'Til Madness Do Us Part,2013-09-05,2013,0,0,0,0.561471
214827,Body Waves,1992-05-26,1992,0,0,0,1.233935
214857,Dragon Age: Redemption,2011-10-11,2011,0,0,0,0.270341
